Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,38.4025993347168,39.04999923706055,39.400001525878906,38.349998474121094,38.900001525878906,462305
2020-01-02,38.697628021240234,39.349998474121094,41.70000076293945,38.650001525878906,39.400001525878906,2331596
2020-01-03,38.648460388183594,39.29999923706055,41.20000076293945,38.849998474121094,39.400001525878906,1342182
2020-01-06,37.615867614746094,38.25,39.0,37.650001525878906,38.70000076293945,437931
2020-01-07,37.468353271484375,38.099998474121094,39.25,37.79999923706055,38.29999923706055,542722
2020-01-08,37.468353271484375,38.099998474121094,38.400001525878906,37.349998474121094,37.79999923706055,497633
2020-01-09,40.516963958740234,41.20000076293945,42.20000076293945,38.099998474121094,38.75,25216898
2020-01-10,42.38545608520508,43.099998474121094,47.25,42.150001525878906,43.099998474121094,17156920
2020-01-13,42.582149505615234,43.29999923706055,44.75,42.349998474121094,43.79999923706055,2976725
2020-01-14,42.87717056274414,43.599998474121094,44.75,42.79999923706055,43.54999923706055,2510205
2020-01-15,44.057273864746094,44.79999923706055,45.79999923706055,43.0,43.75,2297003
2020-01-16,44.59816360473633,45.349998474121094,46.79999923706055,44.70000076293945,45.75,3517964
2020-01-17,43.123023986816406,43.849998474121094,45.849998474121094,42.95000076293945,45.0,1742445
2020-01-20,42.582149505615234,43.29999923706055,44.900001525878906,42.599998474121094,43.25,1590348
2020-01-21,42.72966384887695,43.45000076293945,44.599998474121094,42.900001525878906,42.900001525878906,1138574
2020-01-22,42.582149505615234,43.29999923706055,44.20000076293945,43.0,43.650001525878906,626132
2020-01-23,43.56556701660156,44.29999923706055,44.900001525878906,43.349998474121094,43.400001525878906,1384826
2020-01-24,44.499813079833984,45.25,45.650001525878906,43.900001525878906,44.099998474121094,1218666
2020-01-27,42.631317138671875,43.349998474121094,44.79999923706055,43.04999923706055,44.54999923706055,1089970
2020-01-28,41.79541015625,42.5,44.54999923706055,42.20000076293945,43.70000076293945,992495
2020-01-29,42.483802795410156,43.20000076293945,43.900001525878906,42.650001525878906,42.79999923706055,525314
2020-01-30,40.418617248535156,41.099998474121094,43.29999923706055,40.79999923706055,43.099998474121094,1039374
2020-01-31,39.63187789916992,40.29999923706055,43.20000076293945,40.04999923706055,41.5,2363639
2020-02-03,38.058406829833984,38.70000076293945,39.900001525878906,37.900001525878906,38.400001525878906,1019468
2020-02-04,39.140167236328125,39.79999923706055,40.400001525878906,38.849998474121094,39.29999923706055,684656
2020-02-05,41.05784606933594,41.75,42.400001525878906,39.95000076293945,40.5,1145065
2020-02-06,41.549556732177734,42.25,42.900001525878906,41.54999923706055,42.04999923706055,839254
2020-02-07,41.59872055053711,42.29999923706055,43.25,41.79999923706055,42.04999923706055,516158
2020-02-10,41.008670806884766,41.70000076293945,42.650001525878906,40.5,42.20000076293945,1420521
2020-02-11,40.66447448730469,41.349998474121094,42.5,41.099998474121094,41.79999923706055,892517
2020-02-12,40.91032028198242,41.599998474121094,43.29999923706055,40.400001525878906,42.849998474121094,1471218
2020-02-13,40.369449615478516,41.04999923706055,42.0,40.79999923706055,41.599998474121094,506949
2020-02-14,40.369449615478516,41.04999923706055,42.25,40.599998474121094,41.20000076293945,3328630
2020-02-17,39.58271026611328,40.25,41.95000076293945,39.70000076293945,41.150001525878906,3006267
2020-02-18,38.45177459716797,39.099998474121094,40.04999923706055,38.79999923706055,39.849998474121094,833303
2020-02-19,40.46778869628906,41.150001525878906,42.400001525878906,39.099998474121094,39.29999923706055,2192412
2020-02-20,40.91032028198242,41.599998474121094,42.400001525878906,41.0,41.349998474121094,1494611
2020-02-24,39.926902770996094,40.599998474121094,41.900001525878906,40.25,41.0,793916
2020-02-25,41.10700988769531,41.79999923706055,42.20000076293945,40.70000076293945,40.70000076293945,854139
2020-02-26,39.484371185302734,40.150001525878906,41.849998474121094,39.900001525878906,41.099998474121094,1269038
2020-02-27,39.77939224243164,40.45000076293945,42.099998474121094,39.900001525878906,40.400001525878906,2398491
